"fromuserid","touserid","numbercalls","secondscalls"
"350132","350126","4","629"
"350153","350151","16","2374"
"350066","350269","8","2170"
"350127","350019","12","2396"
"350151","350189","18","798"
"350078","350083","6","2137"
"350097","350094","8","2582"
"350137","350034","10","508"
"350159","350333","11","184"
"350196","350087","3","2027"
"350123","350105","9","1003"
"350064","350055","2","2836"
"350079","350075","2","3123"
"350083","350072","10","2832"
"350018","350204","19","999"
"350070","350074","6","2070"
"350157","350156","4","619"
"397902","350290","5","2106"
"350001","350346","16","698"
"350024","350020","6","123"
"350073","350253","17","957"
"350045","350120","32","2958"
"350034","350026","10","2566"
"350007","350002","1","2759"
"350051","350247","4","453"
"350181","350182","16","3261"
"350124","350330","10","788"
"350029","350177","1","2350"
"350191","350257","7","1265"
"350096","350097","20","1482"
"350154","350158","9","4750"
"350180","350352","20","867"
"350071","350287","8","2897"
"350093","350268","18","2399"
"350144","350131","6","3338"
"350132","350061","20","429"
"350153","350159","9","1243"
"350066","350281","4","1779"
"350127","350092","9","120"
"350151","350024","10","2966"
"350078","350383","5","3122"
"350097","350095","18","312"
"350137","350203","14","3154"
"350159","350160","20","2262"
"350196","350183","1","1425"
"350123","350351","14","1673"
"350064","433648","19","2282"
"350079","350048","5","1840"
"350083","350073","19","3182"
"350018","350020","2","2605"
"350070","350151","18","1847"
"350157","350168","9","886"
"397902","350334","15","2544"
"350001","350381","6","895"
"350024","350170","36","2357"
"350073","350122","9","574"
"350045","650417","2","2183"
"350034","350172","3","709"
"350007","350006","6","34"
"350051","350074","11","1249"
"350181","350183","7","936"
"350029","350369","18","29"
"350191","350353","7","1418"
"350154","350159","4","1757"
"350180","350317","12","1561"
"350093","350095","8","2305"
"350144","350254","6","2183"
"350132","350134","5","3438"
"350153","350155","14","363"
"350066","350162","16","2854"
"350127","350146","6","2425"
"350151","350301","11","2844"
"350078","350060","14","1243"
"350097","350096","6","2353"
"350137","350138","7","3582"
"350159","350168","17","3586"
"350196","350168","12","1993"
"350123","350136","14","1434"
"350064","350063","14","3036"
"350079","350033","15","2508"
"350083","350074","27","3450"
"350018","350016","3","2375"
"350070","350205","8","628"
"350157","350164","9","3076"
"397902","350373","18","1423"
"350024","350266","6","1700"
"350073","350080","17","320"
"350045","350032","19","215"
"350034","350353","4","2962"
"350007","357758","3","3001"
"350051","350055","12","3134"
"350181","350184","1","2729"
"350029","350023","12","742"
"350191","350215","10","118"
"350154","350160","13","2440"
"350180","350179","5","857"
"350093","397902","8","861"
"350144","350135","11","1498"
"350132","350399","19","1702"
"350153","350163","7","2976"
"350066","350354","3","1542"
"350127","350296","19","2332"
"350151","350320","10","2527"
"350078","350087","3","707"
"350097","350098","22","2528"
"350137","350134","14","784"
"350159","350045","5","2036"
"350196","350218","16","2836"
"350123","350113","16","784"
"350064","350059","4","930"
"350079","350010","7","2775"
"350083","350075","12","144"
"350018","350389","16","3019"
"350070","350278","3","1808"
"350157","350172","15","1175"
"397902","350375","14","3237"
"350024","350362","14","3284"
"350073","350134","14","2977"
"350045","350051","8","3360"
"350034","350030","18","6"
"350007","350010","1","2109"
"350051","350048","9","1120"
"350181","350185","16","3418"
"350029","350215","20","2782"
"350191","350192","2","1152"
"350154","350161","18","1837"
"350180","350275","16","2465"
"350093","350049","9","2346"
"350144","350143","20","2709"
"350132","350119","1","3117"
"350153","350140","8","1028"
"350066","350373","11","368"
"350127","350123","15","231"
"350151","350009","12","1834"
"350078","350160","3","2625"
"350097","350099","19","1370"
"350137","350238","8","2610"
"350159","350153","28","643"
"350196","350195","12","1410"
"350123","350263","19","3181"
"350064","350067","1","2274"
"350079","350083","6","2870"
"350083","350076","9","2942"
"350018","350343","3","671"
"350070","433648","2","411"
"350157","350041","8","1503"
"397902","350378","3","1505"
"350024","350032","13","3269"
"350073","350307","16","1884"
"350045","350036","1","2054"
"350034","350211","12","608"
"350007","350014","3","705"
"350051","350098","1","2213"
"350181","350186","7","759"
"350029","350031","8","2091"
"350191","350384","19","2338"
"350154","350162","3","2722"
"350180","350329","10","1351"
"350093","350103","6","2246"
"350144","350120","12","1792"
"350132","350138","8","3281"
"350153","350286","20","2995"
"350066","350008","10","1848"
"350127","350058","4","165"
"350151","350155","6","3290"
"350078","350114","10","1907"
"350097","350102","13","2004"
"350137","350023","9","2656"
"350159","350149","15","985"
"350196","350253","16","2463"
"350123","350125","10","1457"
"350064","576832","23","4040"
"350079","350210","3","1230"
"350083","350077","10","3054"
"350018","350009","2","3482"
"350070","350075","20","2996"
"350157","350149","6","2789"
"397902","350390","8","1131"
"350024","350028","15","10"
"350073","350092","16","122"
"350045","350055","14","3490"
"350034","350038","14","3589"
"350007","350011","11","2137"
"350051","350052","12","2211"
"350181","350187","6","2160"
"350029","350050","18","3176"
"350191","350092","5","1960"
"350154","350163","3","1901"
"350180","350356","13","1472"
"350093","350380","5","3557"
"350144","350139","8","162"
"350132","350050","13","275"
"350153","350167","15","560"
"350066","350062","19","2229"
"350127","350250","8","2886"
"350151","350397","20","971"
"350078","350391","12","261"
"350097","350103","8","1935"
"350137","350234","19","957"
"350159","350276","14","2803"
"350196","350080","21","2048"
"350123","350121","2","2438"
"350064","350071","18","726"
"350079","350164","7","2579"
"350083","350078","17","200"
"350070","350148","10","1894"
"350157","350026","6","436"
"397902","350398","3","1656"
"350024","350167","5","33"
"350073","350015","15","2339"
"350045","350040","18","2283"
"350034","350230","19","3573"
"350181","350188","14","2290"
"350029","350027","17","6123"
"350191","350242","7","2746"
"350154","350166","20","3589"
"350180","350129","6","629"
"350093","350303","14","68"
"350144","350151","6","1128"
"350132","350123","15","943"
"350153","350144","6","2522"
"350066","350381","13","299"
"350127","350269","18","3919"
"350151","350002","6","3312"
"350078","350068","3","1494"
"350097","350104","13","396"
"350137","350192","19","3477"
"350159","350157","17","2364"
"350196","350184","6","1078"
"350123","350290","8","2086"
"350064","350060","2","2315"
"350079","350087","19","578"
"350083","350079","3","418"
"350070","350067","19","3558"
"350157","350218","3","376"
"397902","650417","19","2530"
"350024","350259","20","571"
"350073","350069","1","578"
"350045","350232","4","2905"
"350034","350261","17","2066"
"350181","350189","17","1638"
"350029","350035","13","1610"
"350191","350400","19","2571"
"350154","350179","6","2782"
"350180","350183","1","1756"
"350093","464386","20","948"
"350144","350397","13","478"
"350132","350142","3","1441"
"350066","350239","2","1598"
"350127","350323","15","747"
"350151","350167","7","1991"
"350078","350080","7","3403"
"350097","350105","16","3172"
"350137","350169","9","816"
"350159","350161","19","1879"
"350196","397902","20","2638"
"350123","350117","16","1361"
"350064","350072","12","3373"
"350079","350195","18","3048"
"350083","350080","11","3437"
"350070","350398","8","8"
"350157","350272","16","2696"
"350121","350112","19","798"
"350024","433648","9","759"
"350073","350265","4","93"
"350045","350190","1","2511"
"350034","350161","7","3389"
"350181","350190","7","3270"
"350029","350285","4","3526"
"350191","350035","11","1044"
"350154","350209","11","1698"
"350180","388018","16","1820"
"350093","350107","1","3545"
"350144","350147","18","2666"
"350132","350127","1","3122"
"350066","350120","5","278"
"350127","350335","13","15"
"350151","350152","15","607"
"350078","350195","9","2146"
"350097","350109","15","3228"
"350137","350304","10","2694"
"350159","350192","11","202"
"350196","350276","7","39"
"350123","350129","6","865"
"350064","350068","1","2222"
"350079","350318","17","1774"
"350083","350081","14","2255"
"350070","350071","17","1705"
"350157","350153","18","1603"
"350121","350131","19","1607"
"350024","350021","16","2969"
"350073","350081","20","267"
"350045","350059","2","2438"
"350034","350023","18","2385"
"350181","350191","14","1233"
"350029","350016","14","2710"
"350191","350246","14","2237"
"350154","350241","10","3221"
"350180","350333","20","3157"
"350093","350115","19","567"
"350144","350316","5","1570"
"350132","350219","3","213"
"350066","350139","14","216"
"350127","350300","19","3521"
"350078","350072","6","251"
"350097","350124","1","3406"
"350137","350150","1","2397"
"350159","350061","4","2075"
"350196","350361","17","1944"
"350123","350256","17","1851"
"350064","350061","1","17"
"350079","350337","4","1105"
"350083","350082","17","562"
"350070","350064","14","541"
"350157","350303","2","1757"
"350121","350116","9","2998"
"350024","350094","6","2761"
"350073","350077","1","3492"
"350045","350044","1","25"
"350034","350042","12","1754"
"350181","350192","19","2898"
"350029","350166","9","283"
"350191","350300","13","2570"
"350154","350242","6","2062"
"350180","350310","17","326"
"350093","350211","20","991"
"350144","350155","17","3552"
"350132","350400","19","2537"
"350066","350212","4","3343"
"350127","350327","1","3114"
"350078","397902","13","864"
"350097","350132","23","1805"
"350137","350342","14","1425"
"350159","350165","13","3562"
"350196","350188","16","3430"
"350123","350294","20","3298"
"350064","350057","6","3071"
"350079","350176","5","842"
"350083","350084","13","1"
"350157","350134","20","1268"
"350121","350120","8","2128"
"350024","350244","13","2025"
"350073","350185","7","561"
"350045","576832","17","869"
"350034","350115","15","148"
"350181","350193","17","3272"
"350029","350162","25","3070"
"350191","350127","13","5223"
"350154","350267","1","2705"
"350180","350341","8","2242"
"350093","350092","16","1189"
"350144","350132","11","1937"
"350132","350131","2","790"
"350066","350093","15","1441"
"350127","350339","16","1302"
"350078","350084","5","3053"
"350097","350159","6","2931"
"350137","350012","5","1125"
"350159","464386","8","2072"
"350196","350050","19","2467"
"350123","350133","14","47"
"350079","350099","18","424"
"350083","350085","17","2757"
"350157","350161","14","1831"
"350121","350128","20","2743"
"350024","350017","1","661"
"350073","350296","7","3056"
"350045","350202","7","299"
"350034","350073","17","2333"
"350181","350197","14","2438"
"350029","350024","16","270"
"350191","350319","8","2672"
"350154","350284","1","3012"
"350180","350068","10","823"
"350093","350315","8","2012"
"350144","350282","15","3214"
"350132","350139","11","3170"
"350066","350070","18","282"
"350127","350312","7","1960"
"350078","350349","18","3095"
"350097","350166","15","1378"
"350137","350204","10","993"
"350159","350077","9","823"
"350196","350042","3","2262"
"350123","350110","6","1015"
"350079","350076","4","1760"
"350083","350086","1","2377"
"350157","350165","1","1273"
"350121","350201","19","2932"
"350024","350198","2","200"
